,연료원,지역세부구분,거래일,기온(°C),습도(%),일조(hr),시간,전력거래량(단위 : MWh)
387,태양광,광주시,2018-01-17,5.0,99.0,0.0,3,0.0
388,태양광,광주시,2018-01-17,5.2,99.0,0.0,4,0.0
389,태양광,광주시,2018-01-17,4.8,99.0,0.0,5,0.0
390,태양광,광주시,2018-01-17,4.8,99.0,0.0,6,0.0
391,태양광,광주시,2018-01-17,4.4,99.0,0.0,7,0.0
392,태양광,광주시,2018-01-17,4.3,99.0,0.0,8,0.438
393,태양광,광주시,2018-01-17,4.5,99.0,0.0,9,3.557064
394,태양광,광주시,2018-01-17,6.0,98.0,0.3,10,7.591132
395,태양광,광주시,2018-01-17,6.2,95.0,0.2,11,5.594406
396,태양광,광주시,2018-01-17,6.2,90.0,0.0,12,6.635264
397,태양광,광주시,2018-01-17,7.1,85.0,0.0,13,6.473045
398,태양광,광주시,2018-01-17,7.9,79.0,0.0,14,5.17823
399,태양광,광주시,2018-01-17,7.6,77.0,0.0,15,5.338778
400,태양광,광주시,2018-01-17,8.3,69.0,0.8,16,3.529795
401,태양광,광주시,2018-01-17,7.2,75.0,1.0,17,0.439832
402,태양광,광주시,2018-01-17,6.2,83.0,0.1,18,1.21536
403,태양광,광주시,2018-01-17,6.4,83.0,0.0,19,1.23648
404,태양광,광주시,2018-01-17,5.9,86.0,0.0,20,0.53472
405,태양광,광주시,2018-01-17,5.9,87.0,0.0,21,0.26016
406,태양광,광주시,2018-01-17,5.6,92.0,0.0,22,0.0
407,태양광,광주시,2018-01-17,4.3,97.0,0.0,23,0.0
408,태양광,광주시,2018-01-18,4.5,96.0,0.0,0,0.0
409,태양광,광주시,2018-01-18,4.4,97.0,0.0,1,0.0
410,태양광,광주시,2018-01-18,4.4,97.0,0.0,2,0.0
411,태양광,광주시,2018-01-18,4.2,97.0,0.0,3,0.0
412,태양광,광주시,2018-01-18,4.3,97.0,0.0,4,0.0
413,태양광,광주시,2018-01-18,4.4,98.0,0.0,5,0.0
414,태양광,광주시,2018-01-18,4.7,98.0,0.0,6,0.0
415,태양광,광주시,2018-01-18,4.5,98.0,0.0,7,0.0
416,태양광,광주시,2018-01-18,4.1,98.0,0.0,8,1.154334
417,태양광,광주시,2018-01-18,4.7,98.0,0.0,9,4.388801
418,태양광,광주시,2018-01-18,6.1,90.0,0.1,10,8.049455
419,태양광,광주시,2018-01-18,7.1,64.0,1.0,11,12.768357
420,태양광,광주시,2018-01-18,8.4,41.0,1.0,12,15.807594
421,태양광,광주시,2018-01-18,9.0,37.0,1.0,13,15.746472
422,태양광,광주시,2018-01-18,9.1,40.0,1.0,14,12.369776
423,태양광,광주시,2018-01-18,9.0,47.0,1.0,15,7.724655
424,태양광,광주시,2018-01-18,8.2,57.0,0.9,16,3.961168
425,태양광,광주시,2018-01-18,6.7,60.0,0.2,17,0.513969
426,태양광,광주시,2018-01-18,5.3,67.0,0.0,18,1.21248
427,태양광,광주시,2018-01-18,4.0,74.0,0.0,19,1.2336
428,태양광,광주시,2018-01-18,3.5,78.0,0.0,20,1.00032
429,태양광,광주시,2018-01-18,3.4,78.0,0.0,21,0.24864
430,태양광,광주시,2018-01-18,2.4,81.0,0.0,22,0.0
431,태양광,광주시,2018-01-18,1.6,78.0,0.0,23,0.0
432,태양광,광주시,2018-01-19,1.3,77.0,0.0,0,0.0
433,태양광,광주시,2018-01-19,1.0,84.0,0.0,1,0.0
434,태양광,광주시,2018-01-19,0.6,87.0,0.0,2,0.0
435,태양광,광주시,2018-01-19,0.6,88.0,0.0,3,0.0
436,태양광,광주시,2018-01-19,-0.4,92.0,0.0,4,0.0
437,태양광,광주시,2018-01-19,-0.4,95.0,0.0,5,0.0
438,태양광,광주시,2018-01-19,-1.1,90.0,0.0,6,0.0
439,태양광,광주시,2018-01-19,-1.1,81.0,0.0,7,0.028324
440,태양광,광주시,2018-01-19,-1.6,86.0,0.0,8,1.980662
441,태양광,광주시,2018-01-19,0.3,80.0,0.7,9,7.994277
442,태양광,광주시,2018-01-19,2.5,60.0,1.0,10,13.988233
443,태양광,광주시,2018-01-19,4.6,46.0,1.0,11,17.873961
444,태양광,광주시,2018-01-19,5.5,36.0,1.0,12,19.47873
445,태양광,광주시,2018-01-19,7.0,27.0,1.0,13,19.745815
446,태양광,광주시,2018-01-19,7.6,23.0,1.0,14,14.990745
447,태양광,광주시,2018-01-19,8.4,22.0,0.9,15,9.322415
448,태양광,광주시,2018-01-19,7.3,23.0,0.8,16,3.523265
449,태양광,광주시,2018-01-19,6.1,22.0,0.1,17,0.542135
450,태양광,광주시,2018-01-19,4.4,32.0,0.0,18,1.21344
451,태양광,광주시,2018-01-19,3.0,39.0,0.0,19,1.23456
452,태양광,광주시,2018-01-19,2.5,43.0,0.0,20,1.23552
453,태양광,광주시,2018-01-19,1.1,47.0,0.0,21,0.52128
454,태양광,광주시,2018-01-19,0.3,55.0,0.0,22,0.0
455,태양광,광주시,2018-01-19,-0.1,58.0,0.0,23,0.0
456,태양광,광주시,2018-01-20,0.1,58.0,0.0,0,0.0
457,태양광,광주시,2018-01-20,-0.7,64.0,0.0,1,0.0
458,태양광,광주시,2018-01-20,-0.4,65.0,0.0,2,0.0
459,태양광,광주시,2018-01-20,-1.0,69.0,0.0,3,0.0
460,태양광,광주시,2018-01-20,-1.6,76.0,0.0,4,0.0
461,태양광,광주시,2018-01-20,-2.4,78.0,0.0,5,0.0
462,태양광,광주시,2018-01-20,-2.1,78.0,0.0,6,0.0
463,태양광,광주시,2018-01-20,-3.1,80.0,0.0,7,0.008472
464,태양광,광주시,2018-01-20,-2.9,80.0,0.0,8,1.863131
465,태양광,광주시,2018-01-20,-1.3,74.0,0.6,9,7.347663
466,태양광,광주시,2018-01-20,0.9,62.0,1.0,10,12.771168
467,태양광,광주시,2018-01-20,3.0,57.0,1.0,11,16.477568
468,태양광,광주시,2018-01-20,5.3,44.0,1.0,12,17.874192
469,태양광,광주시,2018-01-20,7.8,45.0,1.0,13,17.142471
470,태양광,광주시,2018-01-20,8.0,44.0,1.0,14,15.305429
471,태양광,광주시,2018-01-20,8.8,43.0,1.0,15,8.651319
472,태양광,광주시,2018-01-20,8.7,44.0,1.0,16,3.614043
473,태양광,광주시,2018-01-20,7.7,50.0,0.5,17,0.527876
474,태양광,광주시,2018-01-20,6.8,55.0,0.0,18,0.44736
475,태양광,광주시,2018-01-20,5.8,61.0,0.0,19,0.44448
476,태양광,광주시,2018-01-20,4.9,67.0,0.0,20,0.4464
477,태양광,광주시,2018-01-20,4.0,69.0,0.0,21,0.45312
478,태양광,광주시,2018-01-20,4.0,70.0,0.0,22,0.79008
479,태양광,광주시,2018-01-20,3.1,79.0,0.0,23,0.78816
480,태양광,광주시,2018-01-21,2.4,85.0,0.0,0,0.62688
481,태양광,광주시,2018-01-21,1.6,86.0,0.0,1,0.0
482,태양광,광주시,2018-01-21,1.5,89.0,0.0,2,0.0
483,태양광,광주시,2018-01-21,1.1,92.0,0.0,3,0.0
484,태양광,광주시,2018-01-21,0.2,94.0,0.0,4,0.0
485,태양광,광주시,2018-01-21,-0.2,96.0,0.0,5,0.0
486,태양광,광주시,2018-01-21,-0.8,96.0,0.0,6,0.0
487,태양광,광주시,2018-01-21,-1.0,97.0,0.0,7,0.00552
488,태양광,광주시,2018-01-21,-1.0,97.0,0.0,8,1.229084
489,태양광,광주시,2018-01-21,-0.4,97.0,0.3,9,5.875183
490,태양광,광주시,2018-01-21,1.1,92.0,1.0,10,11.166466
491,태양광,광주시,2018-01-21,3.3,78.0,1.0,11,14.889784
492,태양광,광주시,2018-01-21,5.6,61.0,1.0,12,14.914473
493,태양광,광주시,2018-01-21,8.1,44.0,1.0,13,13.49378
494,태양광,광주시,2018-01-21,9.5,21.0,1.0,14,10.661813
495,태양광,광주시,2018-01-21,9.2,23.0,1.0,15,5.977989
496,태양광,광주시,2018-01-21,8.8,26.0,0.1,16,2.560184
497,태양광,광주시,2018-01-21,8.0,31.0,0.0,17,0.362437
498,태양광,광주시,2018-01-21,6.2,34.0,0.0,18,1.21344
499,태양광,광주시,2018-01-21,6.1,37.0,0.0,19,1.23552
500,태양광,광주시,2018-01-21,5.5,38.0,0.0,20,1.05696
501,태양광,광주시,2018-01-21,5.4,41.0,0.0,21,0.24864
502,태양광,광주시,2018-01-21,5.0,40.0,0.0,22,0.0
503,태양광,광주시,2018-01-21,4.3,45.0,0.0,23,0.0
504,태양광,광주시,2018-01-22,3.6,54.0,0.0,0,0.09408
505,태양광,광주시,2018-01-22,3.5,53.0,0.0,1,0.0
506,태양광,광주시,2018-01-22,3.7,51.0,0.0,2,0.0
507,태양광,광주시,2018-01-22,3.6,52.0,0.0,3,0.0
508,태양광,광주시,2018-01-22,3.4,57.0,0.0,4,0.0
509,태양광,광주시,2018-01-22,3.4,55.0,0.0,5,0.0
510,태양광,광주시,2018-01-22,3.2,57.0,0.0,6,0.0
511,태양광,광주시,2018-01-22,3.7,55.0,0.0,7,0.001992
512,태양광,광주시,2018-01-22,3.7,59.0,0.0,8,0.789048
513,태양광,광주시,2018-01-22,4.5,58.0,0.0,9,3.93324
514,태양광,광주시,2018-01-22,5.6,56.0,0.0,10,6.369496
515,태양광,광주시,2018-01-22,6.5,55.0,0.2,11,10.146822
516,태양광,광주시,2018-01-22,7.2,50.0,0.5,12,14.813749
517,태양광,광주시,2018-01-22,9.1,42.0,0.9,13,16.011457
518,태양광,광주시,2018-01-22,10.2,42.0,1.0,14,12.553969
519,태양광,광주시,2018-01-22,9.6,39.0,0.5,15,7.495847
520,태양광,광주시,2018-01-22,9.2,43.0,0.6,16,0.86277
521,태양광,광주시,2018-01-22,8.2,51.0,0.0,17,0.034843
522,태양광,광주시,2018-01-22,6.9,72.0,0.0,18,1.21344
523,태양광,광주시,2018-01-22,6.3,83.0,0.0,19,1.23648
524,태양광,광주시,2018-01-22,6.3,82.0,0.0,20,0.90432
525,태양광,광주시,2018-01-22,5.9,81.0,0.0,21,0.24768
526,태양광,광주시,2018-01-22,3.0,85.0,0.0,22,0.0
527,태양광,광주시,2018-01-22,2.4,75.0,0.0,23,0.0
528,태양광,광주시,2018-01-23,1.5,72.0,0.0,0,0.07296
529,태양광,광주시,2018-01-23,0.8,72.0,0.0,1,0.0
530,태양광,광주시,2018-01-23,0.2,83.0,0.0,2,0.0
531,태양광,광주시,2018-01-23,0.0,70.0,0.0,3,0.0
532,태양광,광주시,2018-01-23,-0.5,66.0,0.0,4,0.0
533,태양광,광주시,2018-01-23,-2.0,77.0,0.0,5,0.0
534,태양광,광주시,2018-01-23,-2.7,63.0,0.0,6,0.0
535,태양광,광주시,2018-01-23,-3.4,60.0,0.0,7,0.007896
536,태양광,광주시,2018-01-23,-3.8,65.0,0.0,8,0.917759
537,태양광,광주시,2018-01-23,-4.4,74.0,0.0,9,5.311679
538,태양광,광주시,2018-01-23,-3.8,60.0,0.5,10,9.308077
539,태양광,광주시,2018-01-23,-3.8,57.0,0.6,11,11.262422
540,태양광,광주시,2018-01-23,-4.0,58.0,0.6,12,14.372514
541,태양광,광주시,2018-01-23,-3.8,50.0,1.0,13,14.679724
542,태양광,광주시,2018-01-23,-3.9,48.0,0.9,14,13.716037
543,태양광,광주시,2018-01-23,-3.3,44.0,0.8,15,12.652384
544,태양광,광주시,2018-01-23,-3.3,43.0,1.0,16,6.081466
545,태양광,광주시,2018-01-23,-4.1,47.0,1.0,17,0.78149
546,태양광,광주시,2018-01-23,-5.2,49.0,0.5,18,1.08768
547,태양광,광주시,2018-01-23,-5.7,51.0,0.0,19,1.23648
548,태양광,광주시,2018-01-23,-6.0,53.0,0.0,20,0.90336
549,태양광,광주시,2018-01-23,-5.9,55.0,0.0,21,0.25344
550,태양광,광주시,2018-01-23,-6.3,58.0,0.0,22,0.0
551,태양광,광주시,2018-01-23,-6.7,63.0,0.0,23,0.0
552,태양광,광주시,2018-01-24,-7.2,66.0,0.0,0,0.0
553,태양광,광주시,2018-01-24,-7.3,62.0,0.0,1,0.0
554,태양광,광주시,2018-01-24,-7.5,62.0,0.0,2,0.0
555,태양광,광주시,2018-01-24,-8.6,61.0,0.0,3,0.0
556,태양광,광주시,2018-01-24,-9.2,60.0,0.0,4,0.0
557,태양광,광주시,2018-01-24,-9.6,60.0,0.0,5,0.0
558,태양광,광주시,2018-01-24,-10.5,52.0,0.0,6,0.0
559,태양광,광주시,2018-01-24,-11.0,42.0,0.0,7,0.022572
560,태양광,광주시,2018-01-24,-11.1,42.0,0.0,8,2.181571
561,태양광,광주시,2018-01-24,-9.9,36.0,0.0,9,9.272589
562,태양광,광주시,2018-01-24,-8.6,34.0,0.0,10,16.727793
563,태양광,광주시,2018-01-24,-7.1,35.0,1.0,11,20.040181
564,태양광,광주시,2018-01-24,-6.2,33.0,1.0,12,21.655176
565,태양광,광주시,2018-01-24,-5.0,34.0,1.0,13,22.139184
566,태양광,광주시,2018-01-24,-5.1,34.0,1.0,14,20.603469
567,태양광,광주시,2018-01-24,-4.5,33.0,1.0,15,15.089772
568,태양광,광주시,2018-01-24,-5.3,36.0,1.0,16,6.612175
569,태양광,광주시,2018-01-24,-5.9,40.0,1.0,17,0.934814
570,태양광,광주시,2018-01-24,-6.8,44.0,0.6,18,1.21152
571,태양광,광주시,2018-01-24,-7.5,46.0,0.0,19,1.23552
572,태양광,광주시,2018-01-24,-7.7,47.0,0.0,20,1.23552
573,태양광,광주시,2018-01-24,-7.9,50.0,0.0,21,0.77184
574,태양광,광주시,2018-01-24,-8.9,53.0,0.0,22,0.0
575,태양광,광주시,2018-01-24,-9.3,58.0,0.0,23,0.0
576,태양광,광주시,2018-01-25,-9.5,59.0,0.0,0,0.0
577,태양광,광주시,2018-01-25,-9.5,59.0,0.0,1,0.0
578,태양광,광주시,2018-01-25,-9.0,59.0,0.0,2,0.0
579,태양광,광주시,2018-01-25,-9.4,59.0,0.0,3,0.0
580,태양광,광주시,2018-01-25,-9.5,61.0,0.0,4,0.0
581,태양광,광주시,2018-01-25,-9.1,60.0,0.0,5,0.0
582,태양광,광주시,2018-01-25,-10.1,64.0,0.0,6,0.0
583,태양광,광주시,2018-01-25,-10.4,62.0,0.0,7,0.03676
584,태양광,광주시,2018-01-25,-10.5,62.0,0.0,8,2.392974
585,태양광,광주시,2018-01-25,-9.0,57.0,0.7,9,10.029602
586,태양광,광주시,2018-01-25,-7.4,51.0,1.0,10,17.211361
587,태양광,광주시,2018-01-25,-6.0,42.0,1.0,11,20.336352
588,태양광,광주시,2018-01-25,-5.2,30.0,1.0,12,23.00685
589,태양광,광주시,2018-01-25,-4.7,29.0,1.0,13,22.823806
590,태양광,광주시,2018-01-25,-3.8,28.0,1.0,14,20.871023
591,태양광,광주시,2018-01-25,-4.5,24.0,1.0,15,16.475083
592,태양광,광주시,2018-01-25,-4.9,29.0,0.9,16,4.808317
593,태양광,광주시,2018-01-25,-5.6,39.0,0.6,17,0.562755
594,태양광,광주시,2018-01-25,-6.5,45.0,0.0,18,1.21248
595,태양광,광주시,2018-01-25,-6.7,46.0,0.0,19,1.23264
596,태양광,광주시,2018-01-25,-6.8,43.0,0.0,20,1.42848
597,태양광,광주시,2018-01-25,-7.3,52.0,0.0,21,0.79176
598,태양광,광주시,2018-01-25,-7.5,56.0,0.0,22,0.0
599,태양광,광주시,2018-01-25,-7.7,57.0,0.0,23,0.1008
600,태양광,광주시,2018-01-26,-8.1,55.0,0.0,0,0.0
601,태양광,광주시,2018-01-26,-8.6,56.0,0.0,1,0.0
602,태양광,광주시,2018-01-26,-8.9,57.0,0.0,2,0.0
603,태양광,광주시,2018-01-26,-9.1,57.0,0.0,3,0.0
604,태양광,광주시,2018-01-26,-9.5,57.0,0.0,4,0.0
605,태양광,광주시,2018-01-26,-9.9,58.0,0.0,5,0.0
606,태양광,광주시,2018-01-26,-10.3,59.0,0.0,6,0.0
607,태양광,광주시,2018-01-26,-10.4,61.0,0.0,7,0.029152
608,태양광,광주시,2018-01-26,-10.1,63.0,0.0,8,2.35013
609,태양광,광주시,2018-01-26,-8.5,55.0,0.7,9,8.971471
610,태양광,광주시,2018-01-26,-7.5,50.0,1.0,10,14.466807
611,태양광,광주시,2018-01-26,-6.8,50.0,1.0,11,17.257028
612,태양광,광주시,2018-01-26,-6.3,45.0,1.0,12,18.755967
613,태양광,광주시,2018-01-26,-5.0,47.0,1.0,13,21.402115
614,태양광,광주시,2018-01-26,-4.7,42.0,1.0,14,20.433525
615,태양광,광주시,2018-01-26,-4.5,40.0,1.0,15,15.88466
616,태양광,광주시,2018-01-26,-4.9,43.0,1.0,16,7.181382
617,태양광,광주시,2018-01-26,-5.4,43.0,1.0,17,0.950145
618,태양광,광주시,2018-01-26,-6.5,51.0,0.7,18,1.21152
619,태양광,광주시,2018-01-26,-7.2,60.0,0.0,19,1.23552
620,태양광,광주시,2018-01-26,-7.7,60.0,0.0,20,1.42944
621,태양광,광주시,2018-01-26,-8.5,63.0,0.0,21,0.81336
622,태양광,광주시,2018-01-26,-8.7,64.0,0.0,22,0.1968
623,태양광,광주시,2018-01-26,-9.4,69.0,0.0,23,0.19704
624,태양광,광주시,2018-01-27,-9.7,70.0,0.0,0,0.1968
625,태양광,광주시,2018-01-27,-9.9,68.0,0.0,1,0.11736
626,태양광,광주시,2018-01-27,-9.8,66.0,0.0,2,0.0
627,태양광,광주시,2018-01-27,-10.0,67.0,0.0,3,0.0
628,태양광,광주시,2018-01-27,-11.2,69.0,0.0,4,0.0
629,태양광,광주시,2018-01-27,-11.1,59.0,0.0,5,0.0
630,태양광,광주시,2018-01-27,-10.7,49.0,0.0,6,0.0
631,태양광,광주시,2018-01-27,-11.2,52.0,0.0,7,0.045604
632,태양광,광주시,2018-01-27,-10.9,51.0,0.0,8,2.797428
633,태양광,광주시,2018-01-27,-9.0,49.0,0.8,9,10.319921
634,태양광,광주시,2018-01-27,-7.1,40.0,1.0,10,16.539486
635,태양광,광주시,2018-01-27,-5.2,36.0,1.0,11,20.117552
636,태양광,광주시,2018-01-27,-3.5,28.0,1.0,12,21.737599
637,태양광,광주시,2018-01-27,-1.4,23.0,1.0,13,21.506437
638,태양광,광주시,2018-01-27,0.0,20.0,1.0,14,19.334637
639,태양광,광주시,2018-01-27,1.6,17.0,1.0,15,14.774567
640,태양광,광주시,2018-01-27,2.2,15.0,1.0,16,6.605963
641,태양광,광주시,2018-01-27,1.5,18.0,1.0,17,1.032398
642,태양광,광주시,2018-01-27,-1.1,24.0,0.5,18,1.21152
643,태양광,광주시,2018-01-27,-2.1,30.0,0.0,19,1.23648
644,태양광,광주시,2018-01-27,-1.9,33.0,0.0,20,1.42968
645,태양광,광주시,2018-01-27,-1.7,31.0,0.0,21,0.98616
646,태양광,광주시,2018-01-27,-2.0,34.0,0.0,22,0.1968
647,태양광,광주시,2018-01-27,-2.2,38.0,0.0,23,0.19656
648,태양광,광주시,2018-01-28,-2.3,38.0,0.0,0,0.1968
649,태양광,광주시,2018-01-28,-2.5,39.0,0.0,1,0.15048
650,태양광,광주시,2018-01-28,-2.6,40.0,0.0,2,0.0
651,태양광,광주시,2018-01-28,-2.5,37.0,0.0,3,0.0
652,태양광,광주시,2018-01-28,-2.7,33.0,0.0,4,0.0
653,태양광,광주시,2018-01-28,-2.7,27.0,0.0,5,0.0
654,태양광,광주시,2018-01-28,-2.9,19.0,0.0,6,0.0
655,태양광,광주시,2018-01-28,-3.0,22.0,0.0,7,0.00576
656,태양광,광주시,2018-01-28,-3.0,30.0,0.0,8,1.437765
657,태양광,광주시,2018-01-28,-2.8,38.0,0.0,9,7.638692
658,태양광,광주시,2018-01-28,-1.5,39.0,0.9,10,14.437878
659,태양광,광주시,2018-01-28,0.1,40.0,1.0,11,18.648937
660,태양광,광주시,2018-01-28,1.6,40.0,1.0,12,20.172128
661,태양광,광주시,2018-01-28,2.1,40.0,1.0,13,19.520462
662,태양광,광주시,2018-01-28,2.6,41.0,1.0,14,15.871777
663,태양광,광주시,2018-01-28,2.3,43.0,1.0,15,11.922291
664,태양광,광주시,2018-01-28,2.8,45.0,1.0,16,5.3128
665,태양광,광주시,2018-01-28,1.2,51.0,0.4,17,1.044825
666,태양광,광주시,2018-01-28,0.3,55.0,0.0,18,1.21056
667,태양광,광주시,2018-01-28,-0.2,57.0,0.0,19,1.23552
668,태양광,광주시,2018-01-28,-0.9,62.0,0.0,20,1.42992
669,태양광,광주시,2018-01-28,-1.6,71.0,0.0,21,0.95328
670,태양광,광주시,2018-01-28,-2.5,65.0,0.0,22,0.1968
671,태양광,광주시,2018-01-28,-3.0,52.0,0.0,23,0.19656
672,태양광,광주시,2018-01-29,-3.5,53.0,0.0,0,0.1968
673,태양광,광주시,2018-01-29,-3.9,55.0,0.0,1,0.14952
674,태양광,광주시,2018-01-29,-4.0,56.0,0.0,2,0.0
675,태양광,광주시,2018-01-29,-4.6,58.0,0.0,3,0.0
676,태양광,광주시,2018-01-29,-4.5,58.0,0.0,4,0.0
677,태양광,광주시,2018-01-29,-4.5,65.0,0.0,5,0.0
678,태양광,광주시,2018-01-29,-5.1,79.0,0.0,6,0.0
679,태양광,광주시,2018-01-29,-5.2,80.0,0.0,7,0.0012
680,태양광,광주시,2018-01-29,-5.2,76.0,0.0,8,1.1149
681,태양광,광주시,2018-01-29,-4.4,69.0,0.4,9,6.943737
682,태양광,광주시,2018-01-29,-3.1,60.0,1.0,10,13.921969
683,태양광,광주시,2018-01-29,-2.2,52.0,1.0,11,16.350627
684,태양광,광주시,2018-01-29,-0.6,46.0,1.0,12,13.537054
685,태양광,광주시,2018-01-29,-0.1,44.0,0.5,13,17.326387
686,태양광,광주시,2018-01-29,-0.9,40.0,1.0,14,13.391763
687,태양광,광주시,2018-01-29,-1.2,43.0,1.0,15,12.179009
688,태양광,광주시,2018-01-29,-0.7,42.0,1.0,16,5.680268
689,태양광,광주시,2018-01-29,-3.1,48.0,1.0,17,0.60502
690,태양광,광주시,2018-01-29,-3.8,52.0,0.2,18,0.43488
691,태양광,광주시,2018-01-29,-4.4,54.0,0.0,19,0.85728
692,태양광,광주시,2018-01-29,-5.1,56.0,0.0,20,1.42896
693,태양광,광주시,2018-01-29,-5.5,57.0,0.0,21,1.24152
694,태양광,광주시,2018-01-29,-5.6,60.0,0.0,22,0.2736
695,태양광,광주시,2018-01-29,-6.2,62.0,0.0,23,0.1968
696,태양광,광주시,2018-01-30,-6.2,64.0,0.0,0,0.1968
697,태양광,광주시,2018-01-30,-6.4,65.0,0.0,1,0.1512
698,태양광,광주시,2018-01-30,-6.3,67.0,0.0,2,0.0
699,태양광,광주시,2018-01-30,-6.6,71.0,0.0,3,0.0
700,태양광,광주시,2018-01-30,-6.8,70.0,0.0,4,0.0
701,태양광,광주시,2018-01-30,-7.3,75.0,0.0,5,0.0
702,태양광,광주시,2018-01-30,-7.7,77.0,0.0,6,0.0
703,태양광,광주시,2018-01-30,-7.8,77.0,0.0,7,0.04552
704,태양광,광주시,2018-01-30,-8.4,80.0,0.0,8,2.290939
705,태양광,광주시,2018-01-30,-5.9,69.0,0.8,9,8.956786
706,태양광,광주시,2018-01-30,-3.5,53.0,1.0,10,15.199119
707,태양광,광주시,2018-01-30,-1.8,38.0,1.0,11,17.439244
708,태양광,광주시,2018-01-30,-0.2,29.0,0.9,12,21.081574
709,태양광,광주시,2018-01-30,0.6,24.0,1.0,13,14.659849
710,태양광,광주시,2018-01-30,1.3,22.0,0.7,14,13.200847
711,태양광,광주시,2018-01-30,2.3,24.0,0.7,15,8.953846
712,태양광,광주시,2018-01-30,1.2,30.0,0.8,16,4.510514
713,태양광,광주시,2018-01-30,0.5,37.0,0.4,17,0.814454
714,태양광,광주시,2018-01-30,-0.1,42.0,0.0,18,1.21056
715,태양광,광주시,2018-01-30,-0.6,47.0,0.0,19,1.23552
716,태양광,광주시,2018-01-30,-1.1,51.0,0.0,20,1.42992
717,태양광,광주시,2018-01-30,-1.5,55.0,0.0,21,0.7404
718,태양광,광주시,2018-01-30,-1.9,57.0,0.0,22,0.1968
719,태양광,광주시,2018-01-30,-2.4,57.0,0.0,23,0.1968
720,태양광,광주시,2018-01-31,-2.5,61.0,0.0,0,0.1968
721,태양광,광주시,2018-01-31,-2.7,64.0,0.0,1,0.15096
722,태양광,광주시,2018-01-31,-2.9,67.0,0.0,2,0.0
723,태양광,광주시,2018-01-31,-3.6,71.0,0.0,3,0.0
724,태양광,광주시,2018-01-31,-3.7,72.0,0.0,4,0.0
725,태양광,광주시,2018-01-31,-3.9,72.0,0.0,5,0.0
726,태양광,광주시,2018-01-31,-4.7,76.0,0.0,6,0.0
727,태양광,광주시,2018-01-31,-4.8,77.0,0.0,7,0.07732
728,태양광,광주시,2018-01-31,-4.7,78.0,0.0,8,1.676395
729,태양광,광주시,2018-01-31,-3.9,76.0,0.0,9,6.105283
730,태양광,광주시,2018-01-31,-2.2,70.0,0.3,10,11.65634
731,태양광,광주시,2018-01-31,-0.2,60.0,1.0,11,9.551178
732,태양광,광주시,2018-01-31,1.2,59.0,0.2,12,10.097244
733,태양광,광주시,2018-01-31,3.4,54.0,0.2,13,8.010978
734,태양광,광주시,2018-01-31,3.5,49.0,0.0,14,4.151089
735,태양광,광주시,2018-01-31,3.6,48.0,0.0,15,2.194778
736,태양광,광주시,2018-01-31,3.3,48.0,0.0,16,0.787873
737,태양광,광주시,2018-01-31,3.2,48.0,0.0,17,0.085575
738,태양광,광주시,2018-01-31,2.8,47.0,0.0,18,1.21056
739,태양광,광주시,2018-01-31,2.5,48.0,0.0,19,1.2192
740,태양광,광주시,2018-01-31,2.5,48.0,0.0,20,0.63624
741,태양광,광주시,2018-01-31,2.0,50.0,0.0,21,0.45144
742,태양광,광주시,2018-01-31,1.5,54.0,0.0,22,0.1968
743,태양광,광주시,2018-01-31,0.6,57.0,0.0,23,0.19656
744,태양광,광주시,2018-02-01,-0.3,62.0,0.0,0,0.1968
745,태양광,광주시,2018-02-01,-1.1,68.0,0.0,1,0.07776
746,태양광,광주시,2018-02-01,-1.4,70.0,0.0,2,0.0
747,태양광,광주시,2018-02-01,-1.9,74.0,0.0,3,0.0
748,태양광,광주시,2018-02-01,-2.5,76.0,0.0,4,0.0
749,태양광,광주시,2018-02-01,-2.6,79.0,0.0,5,0.0
750,태양광,광주시,2018-02-01,-3.5,81.0,0.0,6,0.0
751,태양광,광주시,2018-02-01,-3.6,78.0,0.0,7,0.053572
752,태양광,광주시,2018-02-01,-3.3,73.0,0.0,8,2.744331
753,태양광,광주시,2018-02-01,-1.0,60.0,0.8,9,10.093043
754,태양광,광주시,2018-02-01,0.8,48.0,1.0,10,15.88052
755,태양광,광주시,2018-02-01,2.7,35.0,1.0,11,19.737943
756,태양광,광주시,2018-02-01,3.3,32.0,1.0,12,21.688631
757,태양광,광주시,2018-02-01,4.9,28.0,1.0,13,21.701169
758,태양광,광주시,2018-02-01,4.2,27.0,1.0,14,19.999108
759,태양광,광주시,2018-02-01,4.3,26.0,1.0,15,15.962503
760,태양광,광주시,2018-02-01,4.6,23.0,1.0,16,8.15105
761,태양광,광주시,2018-02-01,3.8,16.0,1.0,17,1.426974
762,태양광,광주시,2018-02-01,2.1,18.0,0.9,18,1.209629
763,태양광,광주시,2018-02-01,0.8,34.0,0.0,19,1.23552
764,태양광,광주시,2018-02-01,-0.2,39.0,0.0,20,1.42944
765,태양광,광주시,2018-02-01,-1.2,41.0,0.0,21,1.00512
766,태양광,광주시,2018-02-01,-1.5,42.0,0.0,22,0.19704
767,태양광,광주시,2018-02-01,-2.3,47.0,0.0,23,0.1968
768,태양광,광주시,2018-02-02,-2.7,47.0,0.0,0,0.19656
769,태양광,광주시,2018-02-02,-2.7,45.0,0.0,1,0.15168
770,태양광,광주시,2018-02-02,-3.6,46.0,0.0,2,0.0
